Labels,Paper Name,Author Names
Machine Learning for NLP,Taxonomy Construction of Unseen Domains via Graph-based Cross-Domain Knowledge Transfer,"Chao Shang, Sarthak Dash, Md. Faisal Mahbub Chowdhury, Nandana Mihindukulasooriya, Alfio Gliozzo"
Machine Learning for NLP,Do you have the right scissors? Tailoring Pre-trained Language Models via Monte-Carlo Methods,"Ning Miao, Yuxuan Song, Hao Zhou, Lei Li"
Machine Learning for NLP,SenseBERT: Driving Some Sense into BERT,"Yoav Levine, Barak Lenz, Or Dagan, Ori Ram, Dan Padnos, Or Sharir, Shai Shalev-Shwartz, Amnon Shashua, Yoav Shoham"
Machine Learning for NLP,Zero-shot Text Classification via Reinforced Self-training,"Zhiquan Ye, Yuxia Geng, Jiaoyan Chen, Jingmin Chen, Xiaoxiao Xu, Suhang Zheng, Feng Wang, Jun Zhang, Huajun Chen"
Machine Learning for NLP,Interactive Classification by Asking Informative Questions,"Lili Yu, Howard Chen, Sida I. Wang, Tao Lei, Yoav Artzi"
Machine Learning for NLP,SpanBERT: Improving Pre-training by Representing and Predicting Spans,"Mandar Joshi, Danqi Chen, Yinhan Liu, Daniel S. Weld, Luke Zettlemoyer, Omer Levy"
Machine Learning for NLP,Low-Dimensional Hyperbolic Knowledge Graph Embeddings,"Ines Chami, Adva Wolf, Da-Cheng Juan, Frederic Sala, Sujith Ravi, Christopher Ré"
Machine Learning for NLP,The Right Tool for the Job: Matching Model and Instance Complexities,"Roy Schwartz, Gabriel Stanovsky, Swabha Swayamdipta, Jesse Dodge, Noah A. Smith"
Machine Learning for NLP,CamemBERT: a Tasty French Language Model,"Louis Martin, Benjamin Muller, Pedro Javier Ortiz Suárez, Yoann Dupont, Laurent Romary, Éric de la Clergerie, Djamé Seddah, Benoît Sagot"
Machine Learning for NLP,Generalized Entropy Regularization or: There's Nothing Special about Label Smoothing,"Clara Meister, Elizabeth Salesky, Ryan Cotterell"
Machine Learning for NLP,SAFER: A Structure-free Approach for Certified Robustness to Adversarial Word Substitutions,"Mao Ye, Chengyue Gong, Qiang Liu"
Machine Learning for NLP,Learning Architectures from an Extended Search Space for Language Modeling,"Yinqiao Li, Chi Hu, Yuhao Zhang, Nuo Xu, Yufan Jiang, Tong Xiao, Jingbo Zhu, Tongran Liu, Changliang Li"
Machine Learning for NLP,Learning to Contextually Aggregate Multi-Source Supervision for Sequence Labeling,"Ouyu Lan, Xiao Huang, Bill Yuchen Lin, He Jiang, Liyuan Liu, Xiang Ren"
Machine Learning for NLP,Posterior Control of Blackbox Generation,"Xiang Lisa Li, Alexander Rush"
Machine Learning for NLP,A Probabilistic Generative Model for Typographical Analysis of Early Modern Printing,"Kartik Goyal, Chris Dyer, Christopher Warren, Maxwell G'Sell, Taylor Berg-Kirkpatrick"
Machine Learning for NLP,MixText: Linguistically-Informed Interpolation of Hidden Space for Semi-Supervised Text Classification,"Jiaao Chen, Zichao Yang, Diyi Yang"
Machine Learning for NLP,GAN-BERT: Generative Adversarial Learning for Robust Text Classification with a Bunch of Labeled Examples,"Danilo Croce, Giuseppe Castellucci, Roberto Basili"
Machine Learning for NLP,Weight Poisoning Attacks on Pretrained Models,"Keita Kurita, Paul Michel, Graham Neubig"
Machine Learning for NLP,Discrete Latent Variable Representations for Low-Resource Text Classification,"Shuning Jin, Sam Wiseman, Karl Stratos, Karen Livescu"
Machine Learning for NLP,ExpBERT: Representation Engineering with Natural Language Explanations,"Shikhar Murty, Pang Wei Koh, Percy Liang"
Machine Learning for NLP,Active Imitation Learning with Noisy Guidance,"Kianté Brantley, Hal Daumé III, Amr Sharaf"
Machine Learning for NLP,Highway Transformer: Self-Gating Enhanced Self-Attentive Networks,"Yekun Chai, Shuo Jin, Xinwen Hou"
Machine Learning for NLP,SMART: Robust and Efficient Fine-Tuning for Pre-trained Natural Language Models through Principled Regularized Optimization,"Haoming Jiang, Pengcheng He, Weizhu Chen, Xiaodong Liu, Jianfeng Gao, Tuo Zhao"
Machine Learning for NLP,Why Overfitting Isn't Always Bad: Retrofitting Cross-Lingual Word Embeddings to Dictionaries,"Mozhi Zhang, Yoshinari Fujinuma, Michael J. Paul, Jordan Boyd-Graber"
Machine Learning for NLP,Enhancing Pre-trained Chinese Character Representation with Word-aligned Attention,"Yanzeng Li, Bowen Yu, Xue Mengge, Tingwen Liu"
Machine Learning for NLP,How Does Selective Mechanism Improve Self-Attention Networks?,"Xinwei Geng, Longyue Wang, Xing Wang, Bing Qin, Ting Liu, Zhaopeng Tu"
Machine Learning for NLP,Effective Estimation of Deep Generative Language Models,"Tom Pelsmaeker, Wilker Aziz"
Machine Learning for NLP,Contrastive Self-Supervised Learning for Commonsense Reasoning,"Tassilo Klein, Moin Nabi"
Machine Learning for NLP,Span Selection Pre-training for Question Answering,"Michael Glass, Alfio Gliozzo, Rishav Chakravarti, Anthony Ferritto, Lin Pan, G P Shrivatsa Bhargav, Dinesh Garg, Avi Sil"
Machine Learning for NLP,Perturbation Based Learning for Structured NLP tasks with Application to Dependency Parsing,"Amichay Doitch, Ram Yazdi, Tamir Hazan, Roi Reichart"
Machine Learning for NLP,MobileBERT: a Compact Task-Agnostic BERT for Resource-Limited Devices,"Zhiqing Sun, Hongkun Yu, Xiaodan Song, Renjie Liu, Yiming Yang, Denny Zhou"
Machine Learning for NLP,Differentiable Window for Dynamic Local Attention,"Thanh-Tung Nguyen, Xuan-Phi Nguyen, Shafiq Joty, Xiaoli Li"
Machine Learning for NLP,Efficient Contextual Representation Learning With Continuous Outputs,"Liunian Harold Li, Patrick H. Chen, Cho-Jui Hsieh, Kai-Wei Chang"
Machine Learning for NLP,Evaluating and Enhancing the Robustness of Neural Network-based Dependency Parsing Models with Adversarial Examples,"Xiaoqing Zheng, Jiehang Zeng, Yi Zhou, Cho-Jui Hsieh, Minhao Cheng, Xuanjing Huang"
Machine Learning for NLP,Posterior Calibrated Training on Sentence Classification Tasks,"Taehee Jung, Dongyeop Kang, Hua Cheng, Lucas Mentch, Thomas Schaaf"
Machine Learning for NLP,Estimating the influence of auxiliary tasks for multi-task learning of sequence tagging tasks,"Fynn Schröder, Chris Biemann"
Machine Learning for NLP,Dependency Graph Enhanced Dual-transformer Structure for Aspect-based Sentiment Classification,"Hao Tang, Donghong Ji, Chenliang Li, Qiji Zhou"
Machine Learning for NLP,A Relational Memory-based Embedding Model for Triple Classification and Search Personalization,"Dai Quoc Nguyen, Tu Nguyen, Dinh Phung"
Machine Learning for NLP,SEEK: Segmented Embedding of Knowledge Graphs,"Wentao Xu, Shun Zheng, Liang He, Bin Shao, Jian Yin, Tie-Yan Liu"
Machine Learning for NLP,Bayesian Hierarchical Words Representation Learning,"Oren Barkan, Idan Rejwan, Avi Caciularu, Noam Koenigstein"
Machine Learning for NLP,Pretraining with Contrastive Sentence Objectives Improves Discourse Performance of Language Models,"Dan Iter, Kelvin Guu, Larry Lansing, Dan Jurafsky"
Machine Learning for NLP,Learning Constraints for Structured Prediction Using Rectifier Networks,"Xingyuan Pan, Maitrey Mehta, Vivek Srikumar"
Machine Learning for NLP,Pretrained Transformers Improve Out-of-Distribution Robustness,"Dan Hendrycks, Xiaoyuan Liu, Eric Wallace, Adam Dziedzic, Rishabh Krishnan, Dawn Song"
Machine Translation and Multilinguality,Boosting Neural Machine Translation with Similar Translations,"Jitao XU, Josep Crego, Jean Senellart"
Machine Translation and Multilinguality,Addressing Posterior Collapse with Mutual Information for Improved Variational Neural Machine Translation,"Arya D. McCarthy, Xian Li, Jiatao Gu, Ning Dong"
Machine Translation and Multilinguality,Classification-Based Self-Learning for Weakly Supervised Bilingual Lexicon Induction,"Mladen Karan, Ivan Vulić, Anna Korhonen, Goran Glavaš"
Machine Translation and Multilinguality,Unsupervised Word Translation with Adversarial Autoencoder,"Tasnim Mohiuddin, Shafiq Joty"
Machine Translation and Multilinguality,A Reinforced Generation of Adversarial Examples for Neural Machine Translation,"Wei Zou, Shujian Huang, Jun Xie, Xinyu Dai, Jiajun Chen"
Machine Translation and Multilinguality,AdvAug: Robust Adversarial Augmentation for Neural Machine Translation,"Yong Cheng, Lu Jiang, Wolfgang Macherey, Jacob Eisenstein"
Machine Translation and Multilinguality,A Retrieve-and-Rewrite Initialization Method for Unsupervised Machine Translation,"Shuo Ren, Yu Wu, Shujie Liu, Ming Zhou, Shuai Ma"
Machine Translation and Multilinguality,Bilingual Dictionary Based Neural Machine Translation without Using Parallel Sentences,"Xiangyu Duan, Baijun Ji, Hao Jia, Min Tan, Min Zhang, Boxing Chen, Weihua Luo, Yue Zhang"
Machine Translation and Multilinguality,Using Context in Neural Machine Translation Training Objectives,"Danielle Saunders, Felix Stahlberg, Bill Byrne"
Machine Translation and Multilinguality,Modeling Word Formation in English–German Neural Machine Translation,"Marion Weller-Di Marco, Alexander Fraser"
Machine Translation and Multilinguality,Uncertainty-Aware Curriculum Learning for Neural Machine Translation,"Yikai Zhou, Baosong Yang, Derek F. Wong, Yu Wan, Lidia S. Chao"
Machine Translation and Multilinguality,A Graph-based Coarse-to-fine Method for Unsupervised Bilingual Lexicon Induction,"Shuo Ren, Shujie Liu, Ming Zhou, Shuai Ma"
Machine Translation and Multilinguality,Successfully Applying the Stabilized Lottery Ticket Hypothesis to the Transformer Architecture,"Christopher Brix, Parnia Bahar, Hermann Ney"
Machine Translation and Multilinguality,Hard-Coded Gaussian Attention for Neural Machine Translation,"Weiqiu You, Simeng Sun, Mohit Iyyer"
Machine Translation and Multilinguality,"Worse WER, but Better BLEU? Leveraging Word Embedding as Intermediate in Multitask End-to-End Speech Translation","Shun-Po Chuang, Tzu-Wei Sung, Alexander H. Liu, Hung-yi Lee"
Machine Translation and Multilinguality,Dynamically Adjusting Transformer Batch Size by Monitoring Gradient Direction Change,"Hongfei Xu, Josef van Genabith, Deyi Xiong, Qiuhui Liu"
Machine Translation and Multilinguality,A Systematic Study of Inner-Attention-Based Sentence Representations in Multilingual Neural Machine Translation,"Raúl Vázquez, Alessandro Raganato, Mathias Creutz, Jörg Tiedemann"
Machine Translation and Multilinguality,Norm-Based Curriculum Learning for Neural Machine Translation,"Xuebo Liu, Houtim Lai, Derek F. Wong, Lidia S. Chao"
Machine Translation and Multilinguality,Leveraging Monolingual Data with Self-Supervision for Multilingual Neural Machine Translation,"Aditya Siddhant, Ankur Bapna, Yuan Cao, Orhan Firat, Mia Chen, Sneha Kudugunta, Naveen Arivazhagan, Yonghui Wu"
Machine Translation and Multilinguality,ENGINE: Energy-Based Inference Networks for Non-Autoregressive Machine Translation,"Lifu Tu, Richard Yuanzhe Pang, Sam Wiseman, Kevin Gimpel"
Machine Translation and Multilinguality,Learning Source Phrase Representations for Neural Machine Translation,"Hongfei Xu, Josef van Genabith, Deyi Xiong, Qiuhui Liu, Jingyi Zhang"
Machine Translation and Multilinguality,"On Exposure Bias, Hallucination and Domain Shift in Neural Machine Translation","Chaojun Wang, Rico Sennrich"
Machine Translation and Multilinguality,Lipschitz Constrained Parameter Initialization for Deep Transformers,"Hongfei Xu, Qiuhui Liu, Josef van Genabith, Deyi Xiong, Jingyi Zhang"
Machine Translation and Multilinguality,Improving Non-autoregressive Neural Machine Translation with Monolingual Data,"Jiawei Zhou, Phillip Keung"
Machine Translation and Multilinguality,On the Limitations of Cross-lingual Encoders as Exposed by Reference-Free Machine Translation Evaluation,"Wei Zhao, Goran Glavaš, Maxime Peyrard, Yang Gao, Robert West, Steffen Eger"
Machine Translation and Multilinguality,"In Neural Machine Translation, What Does Transfer Learning Transfer?","Alham Fikri Aji, Nikolay Bogoychev, Kenneth Heafield, Rico Sennrich"
Machine Translation and Multilinguality,Dynamic Programming Encoding for Subword Segmentation in Neural Machine Translation,"Xuanli He, Gholamreza Haffari, Mohammad Norouzi"
Machine Translation and Multilinguality,A Relaxed Matching Procedure for Unsupervised BLI,"Xu Zhao, Zihao Wang, Yong Zhang, Hao Wu"
Machine Translation and Multilinguality,On The Evaluation of Machine Translation SystemsTrained With Back-Translation,"Sergey Edunov, Myle Ott, Marc'Aurelio Ranzato, Michael Auli"
Machine Translation and Multilinguality,HAT: Hardware-Aware Transformers for Efficient Natural Language Processing,"Hanrui Wang, Zhanghao Wu, Zhijian Liu, Han Cai, Ligeng Zhu, Chuang Gan, Song Han"
Machine Translation and Multilinguality,Evaluating Explanation Methods for Neural Machine Translation,"Jierui Li, Lemao Liu, Huayang Li, Guanlin Li, Guoping Huang, Shuming Shi"
Machine Translation and Multilinguality,Improving Neural Machine Translation with Soft Template Prediction,"Jian Yang, Shuming Ma, Dongdong Zhang, Zhoujun Li, Ming Zhou"
Machine Translation and Multilinguality,Content Word Aware Neural Machine Translation,"Kehai Chen, Rui Wang, Masao Utiyama, Eiichiro Sumita"
Machine Translation and Multilinguality,Self-Attention with Cross-Lingual Position Representation,"Liang Ding, Longyue Wang, Dacheng Tao"
Machine Translation and Multilinguality,Lexically Constrained Neural Machine Translation with Levenshtein Transformer,"Raymond Hendy Susanto, Shamil Chollampatt, Liling Tan"
Machine Translation and Multilinguality,On the Linguistic Representational Power of Neural Machine Translation Models,"Yonatan Belinkov, Nadir Durrani, Fahim Dalvi, Hassan Sajjad, James Glass"
Machine Translation and Multilinguality,"Translationese as a Language in ""Multilingual"" NMT","Parker Riley, Isaac Caswell, Markus Freitag, David Grangier"
Machine Translation and Multilinguality,Reducing Gender Bias in Neural Machine Translation as a Domain Adaptation Problem,"Danielle Saunders, Bill Byrne"
Machine Translation and Multilinguality,Learning a Multi-Domain Curriculum for Neural Machine Translation,"Wei Wang, Ye Tian, Jiquan Ngiam, Yinfei Yang, Isaac Caswell, Zarana Parekh"
Machine Translation and Multilinguality,Opportunistic Decoding with Timely Correction for Simultaneous Translation,"Renjie Zheng, Mingbo Ma, Baigong Zheng, Kaibo Liu, Liang Huang"
Machine Translation and Multilinguality,Knowledge Distillation for Multilingual Unsupervised Neural Machine Translation,"Haipeng Sun, Rui Wang, Kehai Chen, Masao Utiyama, Eiichiro Sumita, Tiejun Zhao"
Machine Translation and Multilinguality,Balancing Training for Multilingual Neural Machine Translation,"Xinyi Wang, Yulia Tsvetkov, Graham Neubig"
Machine Translation and Multilinguality,It's Easier to Translate out of English than into it: Measuring Neural Translation Difficulty by Cross-Mutual Information,"Emanuele Bugliarello, Sabrina J. Mielke, Antonios Anastasopoulos, Ryan Cotterell, Naoaki Okazaki"
Machine Translation and Multilinguality,Character-Level Translation with Self-attention,"Yingqiang Gao, Nikola I. Nikolov, Yuhuang Hu, Richard H.R. Hahnloser"
Machine Translation and Multilinguality,Parallel Corpus Filtering via Pre-trained Language Models,"Boliang Zhang, Ajay Nagesh, Kevin Knight"
Machine Translation and Multilinguality,On the Inference Calibration of Neural Machine Translation,"Shuo Wang, Zhaopeng Tu, Shuming Shi, Yang Liu"
Machine Translation and Multilinguality,Geometry-aware domain adaptation for unsupervised alignment of word embeddings,"Pratik Jawanpuria, Mayank Meghwanshi, Bamdev Mishra"
Machine Translation and Multilinguality,Location Attention for Extrapolation to Longer Sequences,"Yann Dubois, Gautier Dagan, Dieuwke Hupkes, Elia Bruni"
Machine Translation and Multilinguality,Enhancing Machine Translation with Dependency-Aware Self-Attention,"Emanuele Bugliarello, Naoaki Okazaki"
Machine Translation and Multilinguality,Tagged Back-translation Revisited: Why Does It Really Work?,"Benjamin Marie, Raphael Rubino, Atsushi Fujita"
Machine Translation and Multilinguality,Parallel Sentence Mining by Constrained Decoding,"Pinzhen Chen, Nikolay Bogoychev, Kenneth Heafield, Faheem Kirefu"
Machine Translation and Multilinguality,Multi-Domain Neural Machine Translation with Word-Level Adaptive Layer-wise Domain Mixing,"Haoming Jiang, Chen Liang, Chong Wang, Tuo Zhao"
Machine Translation and Multilinguality,Variational Neural Machine Translation with Normalizing Flows,"Hendra Setiawan, Matthias Sperber, Udhyakumar Nallasamy, Matthias Paulik"
Machine Translation and Multilinguality,End-to-End Neural Word Alignment Outperforms GIZA++,"Thomas Zenkel, Joern Wuebker, John DeNero"
Machine Translation and Multilinguality,Contextual Neural Machine Translation Improves Translation of Cataphoric Pronouns,"KayYen Wong, Sameen Maruf, Gholamreza Haffari"
Machine Translation and Multilinguality,Regularized Context Gates on Transformer for Machine Translation,"Xintong Li, Lemao Liu, Rui Wang, Guoping Huang, Max Meng"
Machine Translation and Multilinguality,Selecting Backtranslated Data from Multiple Sources for Improved Neural Machine Translation,"Xabier Soto, Dimitar Shterionov, Alberto Poncelas, Andy Way"
Machine Translation and Multilinguality,Improving Massively Multilingual Neural Machine Translation and Zero-Shot Translation,"Biao Zhang, Philip Williams, Ivan Titov, Rico Sennrich"
Machine Translation and Multilinguality,Simultaneous Translation Policies: From Fixed to Adaptive,"Baigong Zheng, Kaibo Liu, Renjie Zheng, Mingbo Ma, Hairong Liu, Liang Huang"
Machine Translation and Multilinguality,Learning to Recover from Multi-Modality Errors for Non-Autoregressive Neural Machine Translation,"Qiu Ran, Yankai Lin, Peng Li, Jie Zhou"
Machine Translation and Multilinguality,Multiscale Collaborative Deep Models for Neural Machine Translation,"Xiangpeng Wei, Heng Yu, Yue Hu, Yue Zhang, Rongxiang Weng, Weihua Luo"
Machine Translation and Multilinguality,Language-aware Interlingua for Multilingual Neural Machine Translation,"Changfeng Zhu, Heng Yu, Shanbo Cheng, Weihua Luo"
Machine Translation and Multilinguality,A Simple and Effective Unified Encoder for Document-Level Machine Translation,"Shuming Ma, Dongdong Zhang, Ming Zhou"
Machine Translation and Multilinguality,BPE-Dropout: Simple and Effective Subword Regularization,"Ivan Provilkov, Dmitrii Emelianenko, Elena Voita"
Machine Translation and Multilinguality,Unsupervised Domain Clusters in Pretrained Language Models,"Roee Aharoni, Yoav Goldberg"
Machine Translation and Multilinguality,Does Multi-Encoder Help? A Case Study on Context-Aware Neural Machine Translation,"Bei Li, Hui Liu, Ziyang Wang, Yufan Jiang, Tong Xiao, Jingbo Zhu, Tongran Liu, Changliang Li"
Machine Translation and Multilinguality,Jointly Masked Sequence-to-Sequence Model for Non-Autoregressive Neural Machine Translation,"Junliang Guo, Linli Xu, Enhong Chen"
Machine Translation and Multilinguality,Gender in Danger? Evaluating Speech Translation Technology on the MuST-SHE Corpus,"Luisa Bentivogli, Beatrice Savoldi, Matteo Negri, Mattia A. Di Gangi, Roldano Cattoni, Marco Turchi"
Machine Translation and Multilinguality,Better Document-level Machine Translation with Bayes' Rule,"Lei Yu, Laurent Sartran, Wojciech Stokowiec, Wang Ling, Lingpeng Kong, Phil Blunsom, Chris Dyer"
Machine Translation and Multilinguality,A Novel Graph-based Multi-modal Fusion Encoder for Neural Machine Translation,"Yongjing Yin, Fandong Meng, Jinsong Su, Chulun Zhou, Zhengyuan Yang, Jie Zhou, Jiebo Luo"
Machine Translation and Multilinguality,``You Sound Just Like Your Father'' Commercial Machine Translation Systems Include Stylistic Biases,"Dirk Hovy, Federico Bianchi, Tommaso Fornaciari"
Machine Translation and Multilinguality,Evaluating Robustness to Input Perturbations for Neural Machine Translation,"Xing Niu, Prashant Mathur, Georgiana Dinu, Yaser Al-Onaizan"
NLP Applications,Predicting Performance for Natural Language Processing Tasks,"Mengzhou Xia, Antonios Anastasopoulos, Ruochen Xu, Yiming Yang, Graham Neubig"
NLP Applications,"""The Boating Store Had Its Best Sail Ever"": Pronunciation-attentive Contextualized Pun Recognition","Yichao Zhou, Jyun-Yu Jiang, Jieyu Zhao, Kai-Wei Chang, Wei Wang"
NLP Applications,Understanding Advertisements with BERT,"Kanika Kalra, Bhargav Kurma, Silpa Vadakkeeveetil Sreelatha, Manasi Patwardhan, Shirish Karande"
NLP Applications,Interpretable Operational Risk Classification with Semi-Supervised Variational Autoencoder,"Fan Zhou, Shengming Zhang, Yi Yang"
NLP Applications,Spelling Error Correction with Soft-Masked BERT,"Shaohua Zhang, Haoran Huang, Jicong Liu, Hang Li"
NLP Applications,Towards Interpretable Clinical Diagnosis with Bayesian Network Ensembles Stacked on Entity-Aware CNNs,"Jun Chen, Xiaoya Dai, Quan Yuan, Chao Lu, Haifeng Huang"
NLP Applications,DeeBERT: Dynamic Early Exiting for Accelerating BERT Inference,"Ji Xin, Raphael Tang, Jaejun Lee, Yaoliang Yu, Jimmy Lin"
NLP Applications,Let Me Choose: From Verbal Context to Font Selection,"Amirreza Shirani, Franck Dernoncourt, Jose Echevarria, Paul Asente, Nedim Lipka, Thamar Solorio"
NLP Applications,SpellGCN: Incorporating Phonological and Visual Similarities into Language Models for Chinese Spelling Check,"Xingyi Cheng, Weidi Xu, Kunlong Chen, Shaohua Jiang, Feng Wang, Taifeng Wang, Wei Chu, Yuan Qi"
NLP Applications,Interpreting Twitter User Geolocation,"Ting Zhong, Tianliang Wang, Fan Zhou, Goce Trajcevski, Kunpeng Zhang, Yi Yang"
NLP Applications,Neural-DINF: A Neural Network based Framework for Measuring Document Influence,"Jie Tan, Changlin Yang, Ying Li, Siliang Tang, Chen Huang, Yueting Zhuang"
NLP Applications,Multi-Label and Multilingual News Framing Analysis,"Afra Feyza Akyürek, Lei Guo, Randa Elanwar, Prakash Ishwar, Margrit Betke, Derry Tanti Wijaya"
NLP Applications,MOOCCube: A Large-scale Data Repository for NLP Applications in MOOCs,"Jifan Yu, Gan Luo, Tong Xiao, Qingyang Zhong, Yuquan Wang, Wenzheng Feng, Junyi Luo, Chenyu Wang, Lei Hou, Juanzi Li, Zhiyuan Liu, Jie Tang"
NLP Applications,Clinical Concept Linking with Contextualized Neural Representations,"Elliot Schumacher, Andriy Mulyar, Mark Dredze"
NLP Applications,Machine Learning-Driven Language Assessment,"Burr Settles, Masato Hagiwara, Geoffrey T. LaFlair"
NLP Applications,Fast and Accurate Deep Bidirectional Language Representations for Unsupervised Learning,"Joongbo Shin, Yoonhyung Lee, Seunghyun Yoon, Kyomin Jung"
NLP Applications,ScriptWriter: Narrative-Guided Script Generation,"Yutao Zhu, Ruihua Song, Zhicheng Dou, Jian-Yun Nie, Jin Zhou"
NLP Applications,Joint Modelling of Emotion and Abusive Language Detection,"Santhosh Rajamanickam, Pushkar Mishra, Helen Yannakoudakis, Ekaterina Shutova"
NLP Applications,Modeling Code-Switch Languages Using Bilingual Parallel Corpus,"Grandee Lee, Haizhou Li"
NLP Applications,Empowering Active Learning to Jointly Optimize System and User Demands,"Ji-Ung Lee, Christian M. Meyer, Iryna Gurevych"
NLP Applications,Smart To-Do: Automatic Generation of To-Do Items from Emails,"Sudipto Mukherjee, Subhabrata Mukherjee, Marcello Hasegawa, Ahmed Hassan Awadallah, Ryen White"
NLP Applications,Hiring Now: A Skill-Aware Multi-Attention Model for Job Posting Generation,"Liting Liu, Jie Liu, Wenzheng Zhang, Ziming Chi, Wenxuan Shi, Yalou Huang"
NLP Applications,From Zero to Hero: Human-In-The-Loop Entity Linking in Low Resource Domains,"Jan-Christoph Klie, Richard Eckart de Castilho, Iryna Gurevych"
NLP Applications,Automated Topical Component Extraction Using Neural Network Attention Scores from Source-based Essay Scoring,"Haoran Zhang, Diane Litman"
NLP Applications,Language to Network: Conditional Parameter Adaptation with Natural Language Descriptions,"Tian Jin, Zhun Liu, Shengjia Yan, Alexandre Eichenberger, Louis-Philippe Morency"
NLP Applications,Improving Segmentation for Technical Support Problems,"Kushal Chauhan, Abhirut Gupta"
NLP Applications,Estimating predictive uncertainty for rumour verification models,"Elena Kochkina, Maria Liakata"
NLP Applications,A Girl Has A Name: Detecting Authorship Obfuscation,"Asad Mahmood, Zubair Shafiq, Padmini Srinivasan"
NLP Applications,Paraphrase Generation by Learning How to Edit from Samples,"Amirhossein Kazemnejad, Mohammadreza Salehi, Mahdieh Soleymani Baghshah"
NLP Applications,Should All Cross-Lingual Embeddings Speak English?,"Antonios Anastasopoulos, Graham Neubig"
NLP Applications,Hyperbolic Capsule Networks for Multi-Label Classification,"Boli Chen, Xin Huang, Lin Xiao, Liping Jing"
NLP Applications,Graph Neural News Recommendation with Unsupervised Preference Disentanglement,"Linmei Hu, Siyong Xu, Chen Li, Cheng Yang, Chuan Shi, Nan Duan, Xing Xie, Ming Zhou"
NLP Applications,DeSePtion: Dual Sequence Prediction and Adversarial Examples for Improved Fact-Checking,"Christopher Hidey, Tuhin Chakrabarty, Tariq Alhindi, Siddharth Varia, Kriste Krstovski, Mona Diab, Smaranda Muresan"
NLP Applications,A Multi-Perspective Architecture for Semantic Code Search,"Rajarshi Haldar, Lingfei Wu, JinJun Xiong, Julia Hockenmaier"
NLP Applications,CorefQA: Coreference Resolution as Query-based Span Prediction,"Wei Wu, Fei Wang, Arianna Yuan, Fei Wu, Jiwei Li"
NLP Applications,Programming in Natural Language with fuSE: Synthesizing Methods from Spoken Utterances Using Deep Natural Language Understanding,"Sebastian Weigelt, Vanessa Steurer, Tobias Hey, Walter F. Tichy"
NLP Applications,Identifying Principals and Accessories in a Complex Case based on the Comprehension of Fact Description,"Yakun Hu, Zhunchen Luo, Wenhan Chao"
NLP Applications,Encoder-Decoder Models Can Benefit from Pre-trained Masked Language Models in Grammatical Error Correction,"Masahiro Kaneko, Masato Mita, Shun Kiyono, Jun Suzuki, Kentaro Inui"
NLP Applications,Fine-grained Interest Matching for Neural News Recommendation,"Heyuan Wang, Fangzhao Wu, Zheng Liu, Xing Xie"
NLP Applications,Semantic Scaffolds for Pseudocode-to-Code Generation,"Ruiqi Zhong, Mitchell Stern, Dan Klein"
NLP Applications,HyperCore: Hyperbolic and Co-graph Representation for Automatic ICD Coding,"Pengfei Cao, Yubo Chen, Kang Liu, Jun Zhao, Shengping Liu, Weifeng Chong"
NLP Applications,Closing the Gap: Joint De-Identification and Concept Extraction in the Clinical Domain,"Lukas Lange, Heike Adel, Jannik Strötgen"
NLP Applications,Distinguish Confusing Law Articles for Legal Judgment Prediction,"Nuo Xu, Pinghui Wang, Long Chen, Li Pan, Xiaoyan Wang, Junzhou Zhao"
NLP Applications,Toxicity Detection: Does Context Really Matter?,"John Pavlopoulos, Jeffrey Sorensen, Lucas Dixon, Nithum Thain, Ion Androutsopoulos"
NLP Applications,SPECTER: Document-level Representation Learning using Citation-informed Transformers,"Arman Cohan, Sergey Feldman, Iz Beltagy, Doug Downey, Daniel Weld"
NLP Applications,Camouflaged Chinese Spam Content Detection with Semi-supervised Generative Active Learning,"Zhuoren Jiang, Zhe Gao, Yu Duan, Yangyang Kang, Changlong Sun, Qiong Zhang, Xiaozhong Liu"
NLP Applications,MMPE: A Multi-Modal Interface for Post-Editing Machine Translation,"Nico Herbig, Tim Düwel, Santanu Pal, Kalliopi Meladaki, Mahsa Monshizadeh, Antonio Krüger, Josef van Genabith"
NLP Applications,Investigating the effect of auxiliary objectives for the automated grading of learner English speech transcriptions,"Hannah Craighead, Andrew Caines, Paula Buttery, Helen Yannakoudakis"
NLP Applications,Efficient Strategies for Hierarchical Text Classification: External Knowledge and Auxiliary Tasks,"Kervy Rivas Rojas, Gina Bustamante, Arturo Oncevay, Marco Antonio Sobrevilla Cabezudo"
"Phonology, Morphology and Word Segmentation",Semi-supervised Contextual Historical Text Normalization,"Peter Makarov, Simon Clematide"
"Phonology, Morphology and Word Segmentation","Joint Diacritization, Lemmatization, Normalization, and Fine-Grained Morphological Tagging","Nasser Zalmout, Nizar Habash"
"Phonology, Morphology and Word Segmentation",2kenize: Tying Subword Sequences for Chinese Script Conversion,"- Pranav A, Isabelle Augenstein"
"Phonology, Morphology and Word Segmentation",Predicting the Growth of Morphological Families from Social and Linguistic Factors,"Valentin Hofmann, Janet Pierrehumbert, Hinrich Schütze"
"Phonology, Morphology and Word Segmentation",The Paradigm Discovery Problem,"Alexander Erdmann, Micha Elsner, Shijie Wu, Ryan Cotterell, Nizar Habash"
"Phonology, Morphology and Word Segmentation",Supervised Grapheme-to-Phoneme Conversion of Orthographic Schwas in Hindi and Punjabi,"Aryaman Arora, Luke Gessler, Nathan Schneider"
